cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,id_region,region,cve_geo,cve_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,079,Tekax,Tekax,7,VII Sur ,31079,1,Tekax de alvaro Obregon,8395384,ACADEMIA DE DANZA YESSYBALL,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.20276745,-89.29027119,2019-11
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,4557352,ACADEMIA DE DANZA YUDANZ,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.3937753,-89.53434858,2014-12
31,Yucatán       ,056,Oxkutzcab,Oxkutzcab,7,VII Sur ,31056,1,Oxkutzcab,4562460,ACADEMIA DE DANZA ZAZIL HA,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.30426367,-89.41248905,2014-12
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7707336,ACADEMIA DE DANZAS ANUENUE,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.69544761,-88.21904647,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4516584,ACADEMIA DE DANZAS FIESTA HAWAINA,,611611,Escuelas de arte del sector privado,6 a 10 personas,20.95539239,-89.61476996,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583158,ACADEMIA DE DANZAS GLADYS NUMERO 88,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.98662997,-89.65995375,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4524737,ACADEMIA DE DANZING,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.98915752,-89.64229473,2014-12
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7758212,ACADEMIA DE ESTUDIOS TALKING STUDIO,,611631,Escuelas de idiomas del sector privado,6 a 10 personas,20.69186651,-88.20712654,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7990790,ACADEMIA DE INGLES,ACADEMIA DE INGLES ,611631,Escuelas de idiomas del sector privado,6 a 10 personas,21.02156185,-89.64554526,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4575543,ACADEMIA DE INGLES ENGLISH ACADEMY,ACADEMIA DE INGLES ENGLISH ACADEMY AC,611631,Escuelas de idiomas del sector privado,0 a 5 personas,20.98643184,-89.61387458,2010-07
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4574674,ACADEMIA DE INGLES PALMA PEREZ,,611631,Escuelas de idiomas del sector privado,0 a 5 personas,21.28696026,-89.65653712,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4518925,ACADEMIA DE JIUJITSU Y MUAI TAI,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.02812202,-89.64992787,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7989834,ACADEMIA DE KARATE Y DANZA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.96228204,-89.65911925,2019-11
31,Yucatán       ,056,Oxkutzcab,Oxkutzcab,7,VII Sur ,31056,1,Oxkutzcab,4562641,ACADEMIA DE MUSICA,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.30154988,-89.41829849,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4575965,ACADEMIA DE MUSICA ASLAN,,611611,Escuelas de arte del sector privado,11 a 30 personas,21.00157375,-89.61720826,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4555293,ACADEMIA DE MUSICA EL SAGRADO CORAZON,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.95378044,-89.61951387,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4518179,ACADEMIA DE MUSICA ERA,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.06026585,-89.64593228,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7302133,ACADEMIA DE MUSICA GO MUSIC,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.00346103,-89.66275242,2019-11
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,4556792,ACADEMIA DE MUSICA TICUL,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.40759673,-89.53638472,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6964752,ACADEMIA DE TAE KWANDO AMMDK,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.93502472,-89.6342215,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6223746,ACADEMIA DE TAE KWON DO HERMANOS LIZAMA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.02069992,-89.64565115,2010-07
31,Yucatán       ,079,Tekax,Tekax,7,VII Sur ,31079,1,Tekax de alvaro Obregon,4501552,ACADEMIA DE TAEKWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.20793083,-89.29497562,2010-07
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4560156,ACADEMIA DE TAEKWONDO AGRUPACION MEXICANA DE TAEKWONDO ITZINCAB,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.91353685,-89.7004807,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7990207,ACADEMIA DE TAEKWONDO MENDEZ,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.97314032,-89.66685951,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8949244,ACADEMIA DEMUSICA VINYL,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.03528854,-89.64281345,2019-11
31,Yucatán       ,105,Yaxkukul,Yaxkukul,2,II Noroeste ,31105,1,Yaxkukul,7410240,ACADEMIA ESSY,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.06251916,-89.42013922,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4536898,ACADEMIA GABY PINZON DANCE STUDIO,,611611,Escuelas de arte del sector privado,6 a 10 personas,21.01114853,-89.60163882,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4521727,ACADEMIA GALILEO,,611691,Servicios de profesores particulares,0 a 5 personas,20.9709526,-89.62355326,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6964900,ACADEMIA GALLO SUR,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.92730199,-89.63206408,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4593099,ACADEMIA GARCIA GINERES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.9820365,-89.63065549,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,9301391,ACADEMIA IMPERIAL DE MERIDA,ACADEMIA IMPERIAL DE MERIDA ,611611,Escuelas de arte del sector privado,0 a 5 personas,21.08660087,-89.66066448,2020-11
31,Yucatán       ,012,Cenotillo,Cenotillo,5,V Noreste ,31012,1,Cenotillo,7801409,ACADEMIA INTERNACIONAL DE YUCATAN,FUNDACION ELIM AC,611211,Escuelas de educacion tecnica superior del sector privado,6 a 10 personas,20.96670187,-88.59805574,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7989792,ACADEMIA KARATE DO SHITO RIU,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.99745848,-89.70396299,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7644571,ACADEMIA KRAV MAGA YUCATAN,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.00803491,-89.65664556,2019-11
31,Yucatán       ,058,Peto,Peto,6,VI Oriente,31058,1,Peto,4564597,ACADEMIA LARA DE TAE KWON-DO PETO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.12443988,-88.92454265,2014-12
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,8378793,ACADEMIA MARIAN,,611611,Escuelas de arte del sector privado,6 a 10 personas,20.93873432,-89.56802783,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4580571,ACADEMIA MUNICIPAL DE INGLES,AYUNTAMIENTO DE MeRIDA ,611632,Escuelas de idiomas del sector publico,11 a 30 personas,20.97078309,-89.62652529,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4580109,ACADEMIA MUNICIPAL DE LENGUA MAYA,MUNICIPIO DE MERIDA ,611632,Escuelas de idiomas del sector publico,6 a 10 personas,20.95693173,-89.6291662,2010-07
31,Yucatán       ,007,Cacalchen,Cacalchen,4,IV Litoral centro ,31007,1,Cacalchen,8738331,ACADEMIA NATANAEL,ASOCIACION DE DESARROLLO UNIDO EN MEXICO AC,611691,Servicios de profesores particulares,6 a 10 personas,20.98188196,-89.23291615,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4590063,ACADEMIA NAYELI OJEDA QUEEN DANCE,,611611,Escuelas de arte del sector privado,6 a 10 personas,20.95514284,-89.57911289,2010-07
31,Yucatán       ,052,Motul,Motul,4,IV Litoral centro ,31052,1,Motul de Carrillo Puerto,7410351,ACADEMIA OFICIAL TIGRES MOTUL,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.09751928,-89.27987418,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,9189410,ACADEMIA SALERM DE MEXICO,APL Y ASOCIADOS SOCIEDAD DE CAPITAL PRIVADO,611511,Escuelas del sector privado dedicadas a la enseñanza de oficios,0 a 5 personas,21.00449389,-89.61348554,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4577326,ACADEMIA SHITO RIU,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.00747845,-89.63048053,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592548,ACADEMIA TECNICA DE BELLEZA GLADYS CASTAÑEDA,,611511,Escuelas del sector privado dedicadas a la enseñanza de oficios,0 a 5 personas,20.96316151,-89.62383865,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7301435,ACADEMIA VILLERMOSA,,611511,Escuelas del sector privado dedicadas a la enseñanza de oficios,0 a 5 personas,20.97265481,-89.64798024,2019-11
31,Yucatán       ,093,Tixkokob,Tixkokob,2,II Noroeste ,31093,1,Tixkokob,8014068,ACADEMIAS  LARA  DE TAKUANDO AC,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.00261675,-89.39232097,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4589358,ACADEMIAS LARA,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.9618152,-89.6014368,2010-07
31,Yucatán       ,052,Motul,Motul,4,IV Litoral centro ,31052,1,Motul de Carrillo Puerto,8014103,ACADEMIAS LARA DETAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.09361551,-89.28301989,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4515829,ACADEMIAS LARA TAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.93122757,-89.62389937,2013-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4516480,ACADEMIAS LARA TAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.96171455,-89.61017418,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8353559,ACALLI MONTECRISTO,CENTRO EDUCATIVO ACALLI MONTECRISTO SA DE CV,611111,Escuelas de educacion preescolar del sector privado,11 a 30 personas,20.99461969,-89.59240413,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4551318,ACUAPOLIS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.89378915,-89.65919961,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4577777,ACUARIUM,,611621,Escuelas de deporte del sector privado,6 a 10 personas,21.00543618,-89.64467266,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583534,ACUATICA ANTARES,CENTRO DE ACTIVIDADES DEPORTIVAS ANTARES SC,611621,Escuelas de deporte del sector privado,11 a 30 personas,21.01219409,-89.576947,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4519273,ACUATICA URIOSTE,,611621,Escuelas de deporte del sector privado,11 a 30 personas,21.01399654,-89.62789263,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8352800,ADEM ACADEMIA DE ELECTRONICA MODERNA,,611151,Escuelas de educacion media tecnica terminal del sector privado,6 a 10 personas,20.96821659,-89.62160696,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4540406,ADVANCE ASESORIAS,,611691,Servicios de profesores particulares,0 a 5 personas,20.98114769,-89.58554498,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7644522,AGAPE COMUNIDAD EDUCATIVA,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,21.0043745,-89.64649662,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4536014,AGORA,AGORA COMUNIDAD EDUCATIVA AC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,31 a 50 personas,21.04769567,-89.61482045,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4525339,AGRUPACION DE TAEKWONDO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.99859687,-89.71193989,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4578619,AGRUPACION MEXICANA DE TAE KWON DO AC,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.99239288,-89.64196881,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4589463,AGRUPACION MEXICANA DE TAE KWON DO ORIENTE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.96073423,-89.59078463,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4582909,AGRUPACION MEXICANA TAE KWON DO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.98797551,-89.66277101,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4539729,AGUSTIN ART,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.9910906,-89.61530575,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8859573,AIJABEL ACADEMY,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.92643915,-89.6135685,2019-11
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,6467068,AIKIDO,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.28429978,-89.64316906,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4518704,AIKIDO DOJO MANZAN0,DALELI  JAHIT  ESCAMILLA ,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.02833568,-89.63600901,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7991323,AKROS DANZA AEREA,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.00212058,-89.62385291,2019-11
31,Yucatán       ,007,Cacalchen,Cacalchen,4,IV Litoral centro ,31007,1,Cacalchen,8013789,ALBAÑILERIA,MISION CULTURAL RURAL NUMERO 6 ,611512,Escuelas del sector publico dedicadas a la enseñanza de oficios,0 a 5 personas,20.98082597,-89.22873999,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4518362,ALIANZ COMUNIDAD ESTUDIANTIL,COMUNIDAD EDUCATIVA ALIANZ ,611171,Escuelas del sector privado que combinan diversos niveles de educacion,101 a 250 personas,21.05320901,-89.63590933,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4538463,ALIANZA FRANCO YUCATECA DE MERIDA,ALIANZA FRANCO YUCATECA DE MERIDA AC,611631,Escuelas de idiomas del sector privado,11 a 30 personas,21.00181168,-89.61292163,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6812239,ALIAT UNIVERSIDADES,RED UNIVERCOM SC,611311,Escuelas de educacion superior del sector privado,31 a 50 personas,20.9686321,-89.62276863,2017-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8060205,ALIEX ACADEMIMA DE CIENCIAS EXACTAS,,611691,Servicios de profesores particulares,11 a 30 personas,21.03479242,-89.64294219,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4577742,ALL MUSIC CENTER,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.9920526,-89.63583023,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8560585,ALLEGRO ESTUDIO DE DANZA,,611611,Escuelas de arte del sector privado,6 a 10 personas,20.99227886,-89.59736797,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4497307,ALTO RENDIMIENTO PENINSULAR,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.94793464,-89.59243279,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4549174,ALY DANCE,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.9405439,-89.62662726,2014-12
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4560707,AMADO NERVO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.87639538,-89.74203663,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,9028791,AMMDK MERIDA NORTE,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.01079991,-89.61226421,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7833181,ANDEM ACADEMIA,,611161,Escuelas de educacion media superior del sector privado,0 a 5 personas,21.03565486,-89.62725273,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8335956,ANEXO DE ESCUELA COMERCIAL DE BILLETEROS,ESCUELA COMERCIAL DE BILLETEROS AC,611121,Escuelas de educacion primaria del sector privado,0 a 5 personas,20.9603012,-89.58567192,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4496460,ANSPAC,ANSPAC AC,611698,Otros servicios educativos proporcionados por el sector privado,6 a 10 personas,20.9336301,-89.61424293,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4524728,ANTARA DANCE STUDIO,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.99070392,-89.64747813,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7688042,ANTHROPOMETRICA BODY MEASUREMENTS RESEARCH LAB,ANTHROPOMETRICA S DE RL DE CV,611698,Otros servicios educativos proporcionados por el sector privado,6 a 10 personas,21.02275766,-89.62542071,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7991573,APOYO A TAREAS,,611691,Servicios de profesores particulares,0 a 5 personas,20.98713833,-89.65740774,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8647854,APOYO EN TAREAS,,611691,Servicios de profesores particulares,0 a 5 personas,20.96882786,-89.60583396,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7300842,APOYO Y ELABORACION DE TAREAS ESCOLARES PREESCOLARES Y DE PRIMARIA,,611691,Servicios de profesores particulares,0 a 5 personas,20.98171503,-89.66153918,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8060441,APRENDER,,611691,Servicios de profesores particulares,0 a 5 personas,20.99611614,-89.60135535,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7990228,AQUATIX,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.99863476,-89.71523278,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7990395,ARMOR BOX,,611621,Escuelas de deporte del sector privado,6 a 10 personas,20.96696581,-89.63689252,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8560844,AROHANUI ESTUDIO DE DANZA Y ARTE,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.95659814,-89.58124664,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7006619,ART DANZA MENA,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.9467593,-89.59927365,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4536374,ARTE PLUS ACADEMIA DE MuSICA Y DANZA,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.02463502,-89.61641625,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8591035,ARTEMISIA VISUAL,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.97602325,-89.68293192,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8353458,ARTES MARCIALES JAGUARES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.9767235,-89.57383671,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8431611,ARTES MARCIALES MIXTAS,,611621,Escuelas de deporte del sector privado,0 a 5 personas,20.95819299,-89.65490543,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4523226,ASCESORIAS DE PREESCOLAR Y PRIMARIA,,611691,Servicios de profesores particulares,0 a 5 personas,20.97702949,-89.68542053,2014-12
31,Yucatán       ,038,Hunucma,Hunucma,1,I Poniente ,31038,1,Hunucma,7515922,ASEORIAS DE PRIMARIA SIN NOMBRE,,611691,Servicios de profesores particulares,0 a 5 personas,21.01526895,-89.8789334,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7515825,ASEORIAS Y PROPEDEUTICOS OGM COMUNIDAD EDUCATIVA,,611691,Servicios de profesores particulares,0 a 5 personas,20.97042456,-89.67193188,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8013718,ASESORES,,611691,Servicios de profesores particulares,0 a 5 personas,21.06885974,-89.65109626,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8060464,ASESORIA DE INGLES REALIA FUN ENGLISH,,611631,Escuelas de idiomas del sector privado,0 a 5 personas,21.03625803,-89.61536511,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7514363,ASESORIA DE PRIMARIA Y SECUNDARIA,,611691,Servicios de profesores particulares,0 a 5 personas,20.95786013,-89.65411166,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4577791,ASESORIA TECNICA DE EDUCACION ESPECIAL,GOBIERNO DEL ESTADO SECRETARIA DE EDUCACION ,611182,Escuelas del sector publico de educacion para necesidades especiales,31 a 50 personas,21.00475959,-89.64480641,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4523790,ASESORIAS,,611691,Servicios de profesores particulares,0 a 5 personas,20.97092107,-89.67018861,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4540246,ASESORIAS,,611691,Servicios de profesores particulares,0 a 5 personas,20.98341546,-89.60217227,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7301139,ASESORIAS,,611691,Servicios de profesores particulares,0 a 5 personas,20.99583345,-89.70427243,2019-11
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,8431307,ASESORIAS,,611691,Servicios de profesores particulares,0 a 5 personas,20.90738506,-89.69523957,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7991339,ASESORIAS A NIÑOS DE PRIMARIA SIN NOMBRE,,611691,Servicios de profesores particulares,0 a 5 personas,20.97588488,-89.6623185,2019-11
